transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
15972,7LA53,AB,Alberta,"ATCO Electric Ltd.",1,ac,18.000,11.111,18.000,11.111,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_969S_JCT,NULL,AB_969S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15973,7L54,AB,Alberta,"ATCO Electric Ltd.",1,ac,55.000,33.951,55.000,33.951,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_794S_DSS,NULL,AB_813S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15974,7L55,AB,Alberta,"ATCO Electric Ltd.",1,ac,35.000,21.605,35.000,21.605,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_809S_DSS,NULL,AB_743S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15975,7L56,AB,Alberta,"ATCO Electric Ltd.",1,ac,35.000,21.605,85.000,52.469,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_813S_DSS,NULL,AB_725S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15976,7L56,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,85.000,52.469,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_725S_DSS,NULL,AB_738S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15977,7L56,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,85.000,52.469,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_738S_DSS,NULL,AB_809S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15978,7L57,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_813S_DSS,NULL,AB_734S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15979,7L574,AB,Alberta,"ATCO Electric Ltd.",1,ac,24.000,14.815,24.000,14.815,144,NULL,NULL,247,286,1,NULL,NULL,222,257,NULL,AB_822S_DSS,NULL,AB_970S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15980,7L58,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,25.000,15.432,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_905S_DSS,NULL,AB_789S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15981,7L583,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,12.000,7.407,144,NULL,NULL,178,219,1,NULL,NULL,160,197,NULL,AB_970S_DSS,NULL,AB_715S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15982,7L587,AB,Alberta,"ATCO Electric Ltd.",1,ac,18.000,11.111,18.000,11.111,144,NULL,NULL,192,192,1,NULL,NULL,173,173,NULL,AB_826S_DSS,NULL,AB_822S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15983,7L59,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,40.000,24.691,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_789S_DSS,NULL,AB_890S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15984,7L59,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,40.000,24.691,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_890S_JCT,NULL,AB_786S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15985,7LA59,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,10.000,6.173,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_890S_JCT,NULL,AB_890S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15986,7L60,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,20.000,12.346,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_827S_DSS,NULL,AB_780S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15987,7L61,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,20.000,12.346,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_780S_DSS,NULL,AB_796S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15988,7L62,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,50.000,30.864,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_905S_DSS,NULL,AB_797S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15989,7L62,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,50.000,30.864,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_797S_DSS,NULL,AB_789S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15990,7L63,AB,Alberta,"ATCO Electric Ltd.",1,ac,75.000,46.296,120.000,74.074,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_788S_DSS,NULL,AB_783S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15991,7L63,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,120.000,74.074,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_783S_DSS,NULL,AB_812S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15992,7L63,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,120.000,74.074,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_812S_DSS,NULL,AB_780S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15993,7L64,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,90.000,55.556,144,NULL,NULL,75,90,1,NULL,NULL,68,81,NULL,AB_789S_DSS,NULL,AB_779S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15994,7L64,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,90.000,55.556,144,NULL,NULL,75,90,1,NULL,NULL,68,81,NULL,AB_779S_DSS,NULL,AB_748S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15995,7L64,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,90.000,55.556,144,NULL,NULL,75,90,1,NULL,NULL,68,81,NULL,AB_748S_DSS,NULL,AB_747S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15996,7L64,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,90.000,55.556,144,NULL,NULL,75,90,1,NULL,NULL,68,81,NULL,AB_747S_DSS,NULL,AB_930S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15997,7L65,AB,Alberta,"ATCO Electric Ltd.",1,ac,110.000,67.901,110.000,67.901,144,NULL,NULL,95,95,1,NULL,NULL,86,86,NULL,AB_709S_DSS,NULL,AB_710S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15998,7L66,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,144,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_715S_DSS,NULL,AB_717S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15999,7L67,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,30.000,18.519,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_743S_DSS,NULL,AB_824S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16000,7L67,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,30.000,18.519,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_851S_DSS,NULL,AB_824S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16001,7L68,AB,Alberta,"ATCO Electric Ltd.",1,ac,60.000,37.037,60.000,37.037,144,NULL,NULL,114,132,1,NULL,NULL,103,119,NULL,AB_730S_DSS,NULL,AB_811S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16002,7L69,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,25.000,15.432,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_815S_DSS,NULL,AB_731S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16003,7L696,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,12.000,7.407,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_892S_DSS,NULL,AB_508S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
