name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
Fincastle 336S,AB_336S_DSS,DSS,Altalink Management Ltd.,AB,49.817006,-111.967734,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cherhill 338S,AB_338S_DSS,DSS,Altalink Management Ltd.,AB,53.786086,-114.49091,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Duchess 339S,AB_339S_DSS,DSS,Altalink Management Ltd.,AB,50.740364,-111.942891,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sand Hills Sub 341S,AB_341S_DSS,DSS,Altalink Management Ltd.,AB,50.674447,-110.024909,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Granite 342S,AB_342S_DSS,DSS,Altalink Management Ltd.,AB,53.81612,-113.125723,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Warner 344S,AB_344S_DSS,DSS,Altalink Management Ltd.,AB,49.283283,-112.225682,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fox Creek Altalink 347S,AB_347S_DSS,DSS,Altalink Management Ltd.,AB,54.321831,-116.608926,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Marlboro 348S,AB_348S_DSS,DSS,Altalink Management Ltd.,AB,53.677159,-116.786183,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Stavely 349S,AB_349S_DSS,DSS,Altalink Management Ltd.,AB,50.165368,-113.61742,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Onoway 352S,AB_352S_DSS,DSS,Altalink Management Ltd.,AB,53.700219,-114.172815,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Plamondon 353S,AB_353S_DSS,DSS,Altalink Management Ltd.,AB,54.819351,-112.343721,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Milo 356S,AB_356S_DSS,DSS,Altalink Management Ltd.,AB,50.521817,-112.767726,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Brazeau 358S,AB_358S_DSS,DSS,Altalink Management Ltd.,AB,52.93877,-115.925287,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
West Pembina 359S,AB_359S_DSS,DSS,Altalink Management Ltd.,AB,53.256028,-115.557031,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Harry Smith 367S,AB_367S_DSS,DSS,Altalink Management Ltd.,AB,53.482145,-113.851695,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
North Lethbridge 370S,AB_370S_DSS,DSS,Altalink Management Ltd.,AB,49.72934,-112.836625,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Madden 373S,AB_373S_DSS,DSS,Altalink Management Ltd.,AB,51.533274,-114.208034,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hardisty 377S,AB_377S_DSS,DSS,Altalink Management Ltd.,AB,52.645111,-111.275781,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Waterton 379S,AB_379S_DSS,DSS,Altalink Management Ltd.,AB,49.309028,-113.999813,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
North Calder 37S,AB_37S_DSS,DSS,Altalink Management Ltd.,AB,53.614569,-113.587707,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keystone 384S,AB_384S_DSS,DSS,Altalink Management Ltd.,AB,53.195983,-114.439451,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Riverside 388S,AB_388S_DSS,DSS,Altalink Management Ltd.,AB,53.816447,-113.128971,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
East Edmonton 38S,AB_38S_DSS,DSS,Altalink Management Ltd.,AB,53.539768,-113.371343,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Turbo Balzac 391S,AB_391S_DSS,DSS,Altalink Management Ltd.,AB,51.184312,-113.953676,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Black Diamond 392S,AB_392S_DSS,DSS,Altalink Management Ltd.,AB,50.68872,-114.247896,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Empress 394S,AB_394S_DSS,DSS,Altalink Management Ltd.,AB,50.67413,-110.028854,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
North Holden 395S,AB_395S_DSS,DSS,Altalink Management Ltd.,AB,53.280194,-112.221848,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pincher Creek 396S,AB_396S_DSS,DSS,Altalink Management Ltd.,AB,49.516489,-113.926088,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Benbow 397S,AB_397S_DSS,DSS,Altalink Management Ltd.,AB,54.103606,-116.608517,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bickerdike 39S,AB_39S_DSS,DSS,Altalink Management Ltd.,AB,53.516682,-116.604432,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Horseshoe 3S,AB_3S_DSS,DSS,Altalink Management Ltd.,AB,51.117847,-115.034263,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Shell AOSP 402S,AB_402S_DSS,DSS,Altalink Management Ltd.,AB,53.809413,-113.095526,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Peace Butte 404S,AB_404S_DSS,DSS,Altalink Management Ltd.,AB,49.768894,-110.715558,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Waupisoo 405S,AB_405S_DSS,DSS,Altalink Management Ltd.,AB,54.762887,-112.618578,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fickle Lake 406S,AB_406S_DSS,DSS,Altalink Management Ltd.,AB,53.42863,-116.70991,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wetaskiwin 40S,AB_40S_DSS,DSS,Altalink Management Ltd.,AB,52.972546,-113.3751,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Josephburg 410S,AB_410S_DSS,DSS,Altalink Management Ltd.,AB,53.78278,-113.109585,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mountain Coalbed 411S,AB_411S_DSS,DSS,Altalink Management Ltd.,AB,53.580351,-117.438188,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Gulf Robb 414S,AB_414S_DSS,DSS,Altalink Management Ltd.,AB,53.204712,-116.811355,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Drywood 415S,AB_415S_DSS,DSS,Altalink Management Ltd.,AB,49.312806,-113.803148,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chestermere 419S,AB_419S_DSS,DSS,Altalink Management Ltd.,AB,51.009529,-113.813053,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Broadmoor 420S,AB_420S_DSS,DSS,Altalink Management Ltd.,AB,53.549592,-113.337761,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Westwood 422S,AB_422S_DSS,DSS,Altalink Management Ltd.,AB,53.680053,-113.195768,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Coalspur 426S,AB_426S_DSS,DSS,Altalink Management Ltd.,AB,53.180423,-117.021965,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Namaka 428S,AB_428S_DSS,DSS,Altalink Management Ltd.,AB,51.023863,-113.145574,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nelson Lake 429S,AB_429S_DSS,DSS,Altalink Management Ltd.,AB,52.696413,-113.268379,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sarcee 42S,AB_42S_DSS,DSS,Altalink Management Ltd.,AB,51.010413,-114.166987,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hussar 431S,AB_431S_DSS,DSS,Altalink Management Ltd.,AB,50.96642,-112.662418,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Carvel 432S,AB_432S_DSS,DSS,Altalink Management Ltd.,AB,53.552428,-114.122372,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Stony Plain 434S,AB_434S_DSS,DSS,Altalink Management Ltd.,AB,53.530861,-113.958012,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bassano 435S,AB_435S_DSS,DSS,Altalink Management Ltd.,AB,50.760708,-112.22176,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Baymag 437S,AB_437S_DSS,DSS,Altalink Management Ltd.,AB,51.060424,-115.211093,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Opal 439S,AB_439S_DSS,DSS,Altalink Management Ltd.,AB,53.820175,-113.129977,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jumping Pound Junction 43S,AB_43S_DSS,DSS,Altalink Management Ltd.,AB,51.126512,-114.715777,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
South Mayerthorpe 443S,AB_443S_DSS,DSS,Altalink Management Ltd.,AB,53.919671,-115.172751,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Elk River 445S,AB_445S_DSS,DSS,Altalink Management Ltd.,AB,52.941299,-115.893684,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Enchant 447S,AB_447S_DSS,DSS,Altalink Management Ltd.,AB,50.280217,-112.411354,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bertona 45S,AB_45S_DSS,DSS,Altalink Management Ltd.,AB,53.460716,-113.339651,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Tucuman 478S,AB_478S_DSS,DSS,Altalink Management Ltd.,AB,52.653436,-111.263212,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Millar Western 484S,AB_484S_DSS,DSS,Altalink Management Ltd.,AB,54.144806,-115.6969,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Blackspring Ridge 485S,AB_485S_DSS,DSS,Altalink Management Ltd.,AB,50.136419,-112.883915,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chapel Rock 491S,AB_491S_DSS,DSS,Altalink Management Ltd.,AB,49.676838,-114.297244,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",Location approximate
Monarch 492S,AB_492S_DSS,DSS,Altalink Management Ltd.,AB,49.830311,-112.980519,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Tilley 498S,AB_498S_DSS,DSS,Altalink Management Ltd.,AB,50.490504,-111.652481,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Flatbush 500S,AB_500S_DSS,DSS,Altalink Management Ltd.,AB,54.73306,-114.100934,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Queenstown 504S,AB_504S_DSS,DSS,Altalink Management Ltd.,AB,50.602402,-113.027388,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lakesend 508S,AB_508S_DSS,DSS,ATCO Electric Ltd.,AB,52.297209,-111.077616,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sunnybrook 510S,AB_510S_DSS,DSS,Altalink Management Ltd.,AB,53.352414,-114.31037,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Crossings 511S,AB_511S_DSS,DSS,Altalink Management Ltd.,AB,50.961652,-113.719549,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hartell 512S,AB_512S_DSS,DSS,Altalink Management Ltd.,AB,50.630868,-114.239985,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lundbreck 513S,AB_513S_DSS,DSS,Altalink Management Ltd.,AB,49.785668,-114.113718,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wainright 51S,AB_51S_DSS,DSS,Altalink Management Ltd.,AB,52.858497,-110.923727,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bennett 520S,AB_520S_DSS,DSS,Altalink Management Ltd.,AB,50.955789,-113.718899,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cooking Lake 522S,AB_522S_DSS,DSS,Altalink Management Ltd.,AB,53.368942,-113.09779,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bullshead 523S,AB_523S_DSS,DSS,Altalink Management Ltd.,AB,49.968333,-110.756218,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fiberglass 524S,AB_524S_DSS,DSS,Altalink Management Ltd.,AB,53.571263,-113.349733,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Buffalo Creek 526S,AB_526S_DSS,DSS,ATCO Electric Ltd.,AB,53.121259,-111.198181,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Coal Valley 527S,AB_527S_DSS,DSS,Altalink Management Ltd.,AB,53.05238,-116.769341,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Blue Trail 528S,AB_528S_DSS,DSS,Altalink Management Ltd.,AB,49.668533,-113.452312,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Schrader Creek 531S,AB_531S_DSS,DSS,Altalink Management Ltd.,AB,51.968717,-114.640177,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Eckville 534S,AB_534S_DSS,DSS,Altalink Management Ltd.,AB,52.349091,-114.37371,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Buford 538S,AB_538S_DSS,DSS,Altalink Management Ltd.,AB,53.249611,-113.82856,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sunday Creek 539S,AB_539S_DSS,DSS,Altalink Management Ltd.,AB,55.581247,-110.869132,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ervick 542S,AB_542S_DSS,DSS,Altalink Management Ltd.,AB,52.989877,-112.908208,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Provost 545S,AB_545S_DSS,DSS,Altalink Management Ltd.,AB,52.346333,-110.291908,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fort Sask. 54S,AB_54S_DSS,DSS,Altalink Management Ltd.,AB,53.71451,-113.190547,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Travers 554S,AB_554S_DSS,DSS,Altalink Management Ltd.,AB,50.136003,-112.72442,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Castle Downs 557S,AB_557S_DSS,DSS,EPCOR,AB,53.624532,-113.490024,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Eyre 558S,AB_558S_DSS,DSS,Altalink Management Ltd.,AB,52.347609,-110.767492,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Olds 55S,AB_55S_DSS,DSS,Altalink Management Ltd.,AB,51.79556,-114.152738,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cypress 562S,AB_562S_DSS,DSS,Altalink Management Ltd.,AB,50.657384,-110.054675,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Boyle 56S,AB_56S_DSS,DSS,Altalink Management Ltd.,AB,54.584558,-112.802423,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nilrem 574S,AB_574S_DSS,DSS,Altalink Management Ltd.,AB,52.607934,-111.239288,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sundre 575S,AB_575S_DSS,DSS,Altalink Management Ltd.,AB,51.912096,-114.664987,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sylvan Lake 580S,AB_580S_DSS,DSS,Altalink Management Ltd.,AB,52.232434,-114.112943,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ricinus 581S,AB_581S_DSS,DSS,Altalink Management Ltd.,AB,52.037478,-115.140097,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lakeview 593S,AB_593S_DSS,DSS,Altalink Management Ltd.,AB,49.670648,-112.778175,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Spruce Grove 595S,AB_595S_DSS,DSS,Altalink Management Ltd.,AB,53.567247,-113.783867,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Peigan 59S,AB_59S_DSS,DSS,Altalink Management Ltd.,AB,49.643004,-113.5863,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
East Calgary 5S,AB_5S_DSS,DSS,Altalink Management Ltd.,AB,51.026456,-114.037616,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cold Creek 602S,AB_602S_DSS,DSS,Altalink Management Ltd.,AB,53.368355,-117.573055,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Granum 604S,AB_604S_DSS,DSS,Altalink Management Ltd.,AB,50.035005,-113.391223,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Riverbend 618S,AB_618S_DSS,DSS,Altalink Management Ltd.,AB,49.611589,-112.868579,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lodgepole 61S,AB_61S_DSS,DSS,Altalink Management Ltd.,AB,53.160876,-115.316126,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Argyll 629S,AB_629S_DSS,DSS,EPCOR,AB,53.50454,-113.449529,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Russell 632S,AB_632S_DSS,DSS,Altalink Management Ltd.,AB,49.516081,-114.027645,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Raven River 634S,AB_634S_DSS,DSS,Altalink Management Ltd.,AB,52.006959,-114.722678,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
New Rose Valley 635S,AB_635S_DSS,DSS,Altalink Management Ltd.,AB,53.430008,-114.466064,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Red Deer 63S,AB_63S_DSS,DSS,Altalink Management Ltd.,AB,52.236765,-113.86917,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Metiskow 648S,AB_648S_DSS,DSS,Altalink Management Ltd.,AB,52.405529,-110.579964,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chappice Lake 649S,AB_649S_DSS,DSS,Altalink Management Ltd.,AB,50.180374,-110.481204,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
East Crossfield 64S,AB_64S_DSS,DSS,Altalink Management Ltd.,AB,51.431387,-113.837206,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hansman Lake 650S,AB_650S_DSS,DSS,Altalink Management Ltd.,AB,52.40692,-110.586555,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kirby 651S,AB_651S_DSS,DSS,Altalink Management Ltd.,AB,55.34335,-111.028843,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Summit 653S,AB_653S_DSS,DSS,Altalink Management Ltd.,AB,51.396623,-114.014775,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Summerside 657S,AB_657S_DSS,DSS,Altalink Management Ltd.,AB,53.434498,-113.459578,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chard 658S,AB_658S_DSS,DSS,ATCO Electric Ltd.,AB,55.773494,-111.292635,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pegasus Lake 659S,AB_659S_DSS,DSS,Altalink Management Ltd.,AB,54.32631,-115.696711,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
High River 65S,AB_65S_DSS,DSS,Altalink Management Ltd.,AB,50.600596,-113.907318,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Laura Lake 661S,AB_661S_DSS,DSS,Altalink Management Ltd.,AB,54.322989,-115.673431,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Dome 665S,AB_665S_DSS,DSS,EPCOR,AB,53.456606,-113.481186,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bowron 674S,AB_674S_DSS,DSS,Altalink Management Ltd.,AB,49.660105,-112.8914,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Okotoks 678S,AB_678S_DSS,DSS,Altalink Management Ltd.,AB,50.718484,-113.902889,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bear Creek 679S,AB_679S_DSS,DSS,ATCO Electric Ltd.,AB,55.070315,-118.688945,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bannerman 681S,AB_681S_DSS,DSS,Altalink Management Ltd.,AB,53.838587,-113.112196,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Willesdengreen 68S,AB_68S_DSS,DSS,Altalink Management Ltd.,AB,52.651507,-115.078971,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jackfish 698S,AB_698S_DSS,DSS,Altalink Management Ltd.,AB,55.533012,-110.904021,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
North Barrhead 69S,AB_69S_DSS,DSS,Altalink Management Ltd.,AB,54.155822,-114.473306,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bonnyville 700S,AB_700S_DSS,DSS,ATCO Electric Ltd.,AB,54.296393,-110.778766,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kitscoty 705S,AB_705S_DSS,DSS,ATCO Electric Ltd.,AB,53.366522,-110.32585,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Irish Creek 706S,AB_706S_DSS,DSS,ATCO Electric Ltd.,AB,53.758037,-110.847635,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
St. Paul 707S,AB_707S_DSS,DSS,ATCO Electric Ltd.,AB,54.006504,-111.315348,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Vegreville 709S,AB_709S_DSS,DSS,ATCO Electric Ltd.,AB,53.475301,-112.065011,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Vermilion 710S,AB_710S_DSS,DSS,ATCO Electric Ltd.,AB,53.358165,-110.856918,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Leming Lake 715S,AB_715S_DSS,DSS,ATCO Electric Ltd.,AB,54.604199,-110.476697,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lloydminster 716S,AB_716S_DSS,DSS,ATCO Electric Ltd.,AB,53.250061,-110.052239,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ethel Lake 717S,AB_717S_DSS,DSS,ATCO Electric Ltd.,AB,54.541389,-110.369282,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Parsons Creek 718S,AB_718S_DSS,DSS,ATCO Electric Ltd.,AB,56.780048,-111.430239,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lamoureux 71S,AB_71S_DSS,DSS,Altalink Management Ltd.,AB,53.740713,-113.208299,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wabasca 720S,AB_720S_DSS,DSS,ATCO Electric Ltd.,AB,55.951292,-113.81201,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lacorey 721S,AB_721S_DSS,DSS,ATCO Electric Ltd.,AB,54.49264,-110.76051,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Crystal Lake 722S,AB_722S_DSS,DSS,ATCO Electric Ltd.,AB,55.184601,-118.755117,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
